,batch_size,c,clip_grad_norm,data_path,device,exclude_classes,grad_accum_steps,logging_steps,max_lr,model,num_classes,num_epochs,output_dir,reduction,save_path,seed,warmup_steps,weight_decay,f1_score
151,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/144423,9447,25,0.001,0.7117718358160968
152,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/212856,70139,50,0.0001,0.6624131424131424
153,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/232950,2566,150,1e-05,0.6901205985260179
154,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/174430,11410,50,0.01,0.6278117581343388
155,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/145719,51872,100,0.001,0.6886717325227963
156,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/201747,70422,50,0.01,0.6297893770604224
157,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/212718,99315,50,0.0001,0.6725979001841071
158,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/135735,27553,150,1e-05,0.6478551405380674
159,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/193103,14085,150,0.0001,0.5849403750224543
160,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/165312,37122,150,0.0001,0.6663446054750402
161,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/233939,60594,25,0.0001,0.6538145864975135
162,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/215621,28932,25,0.001,0.6459726288950851
163,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/201252,53104,25,0.01,0.6474356653304022
164,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/124534,17310,150,0.001,0.5888771511206532
165,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/191018,32606,50,0.0001,0.6320899100899101
166,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/155802,66936,50,1e-05,0.629101986390989
167,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/202244,61558,50,0.01,0.5825438596491228
168,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/140652,78935,25,0.0001,0.6832450930192866
169,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/172349,69195,150,0.001,0.6380484480058949
170,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/133147,51,25,1e-05,0.650869172788921
171,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/114409,16489,100,0.001,0.6641068836823554
172,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/231053,61013,25,1e-05,0.675328798185941
173,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/113649,78458,50,0.001,0.7008318478906713
174,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/214057,42848,100,0.0001,0.6571912731463293
175,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/202633,44060,100,0.01,0.669441884280594
176,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/210958,16560,150,1e-05,0.6473522941546197
177,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/163524,6329,50,0.0001,0.6391166321601104
178,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/110614,58771,100,0.0001,0.6674942041593966
179,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/213607,89934,100,0.0001,0.6198257080610021
180,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/235054,90105,50,0.0001,0.6479060819809599
181,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/224858,60855,100,0.01,0.5796725203517656
182,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/134753,74295,100,1e-05,0.6650506376594149
183,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/132131,43496,150,0.01,0.5488114713178651
184,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/172642,79503,150,0.001,0.6834073918151472
185,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/224417,70968,50,0.01,0.6275238912031366
186,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/210008,7368,50,1e-05,0.6816090559935314
187,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/234643,57345,50,0.0001,0.6776700336700336
188,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/151537,20888,25,0.01,0.6156474981329351
189,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/202703,65528,100,0.01,0.5352597402597403
190,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/183057,7059,25,1e-05,0.6826660926962261
191,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/221050,32486,100,0.001,0.6433812756649677
192,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/163309,16147,50,0.0001,0.655125138427464
193,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/145840,40507,100,0.001,0.6352147331768526
194,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/221122,90626,100,0.001,0.6645559102193849
195,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/134826,54347,100,1e-05,0.668858939802336
196,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/112806,58507,25,0.001,0.6737781296793026
197,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/111132,70230,100,0.0001,0.6355393300058847
198,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/221811,37721,100,0.001,0.6558057280883368
199,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/190519,9413,25,0.0001,0.6275430451901041
200,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/111650,40350,150,0.0001,0.6285091106143738
201,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/162401,79176,25,0.0001,0.6766675521368706
202,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/163230,34173,50,0.0001,0.6535257629730141
203,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/215520,65745,25,0.001,0.5769629629629629
204,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/191701,78706,100,0.0001,0.604940839211939
205,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/222122,33404,150,0.001,0.6569230769230769
206,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/225858,465,150,0.01,0.5264080975385323
207,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/143123,43922,150,0.0001,0.678635269380894
208,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/162355,28019,25,0.0001,0.6026373626373627
209,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/173236,70318,25,0.01,0.6310497345791464
210,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/164150,92614,100,0.0001,0.6606361754187842
211,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/144004,51227,25,0.001,0.6351936979412227
212,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/140923,51878,25,0.0001,0.6439501613414658
213,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/233801,56475,25,0.0001,0.628129331984564
214,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/165755,52859,25,0.001,0.652323826987727
215,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/164428,77490,100,0.0001,0.6603174603174604
216,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/164914,92179,150,0.0001,0.6677625413111035
217,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/105744,59839,50,0.0001,0.6799999999999999
218,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/164940,1950,150,0.0001,0.7111484840080042
219,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/212604,48206,25,0.0001,0.7000227842333105
220,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/220652,20174,50,0.001,0.6009611046878127
221,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/225505,12106,150,0.01,0.5354213036565978
222,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/214438,23575,150,0.0001,0.6456255160536931
223,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/232528,60297,100,1e-05,0.6127205012617642
224,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/203822,34999,150,0.01,0.7209511453608415
225,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/173548,74585,25,0.01,0.6310427013512492
226,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/214034,21882,100,0.0001,0.5927735834667887
227,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/150543,5330,150,0.001,0.6582331691297207
228,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/123910,29348,100,0.001,0.6512749615975422
229,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/102315,67642,25,1e-05,0.6593449186472443
230,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/223714,24278,50,0.01,0.5469316353233751
231,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/121018,71187,150,0.0001,0.6882929729620784
232,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/180143,8368,150,0.01,0.5833487394456187
233,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/135644,10050,150,1e-05,0.6728868545699043
234,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/175900,92328,150,0.01,0.581776270141084
235,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/185119,3492,150,1e-05,0.6984401631652527
236,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/130816,55449,50,0.01,0.5350731807874666
237,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/103439,95644,100,1e-05,0.6583350951374207
238,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/161906,86225,150,1e-05,0.5793629001300584
239,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/233636,38986,150,1e-05,0.6057703081232493
240,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/175009,31384,100,0.01,0.6173411693328801
241,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/130352,18635,50,0.01,0.5697007223942208
242,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/142548,20353,100,0.0001,0.6394501867769194
243,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/211855,84491,25,0.0001,0.6645797101449274
244,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/143512,73129,150,0.0001,0.698792270531401
245,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/155331,48965,25,1e-05,0.6459952418715306
246,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/122438,65154,25,0.001,0.6633564730239921
247,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/121610,99310,150,0.0001,0.7005897435897437
248,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/150115,5040,100,0.001,0.6914719892213498
249,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/191931,41632,100,0.0001,0.6381934896786382
250,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/131238,49502,100,0.01,0.5311904761904762
251,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/171502,25904,100,0.001,0.6702277158518192
252,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/133903,56228,50,1e-05,0.691450952963805
253,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/230316,18691,25,1e-05,0.6754225484660268
254,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/184222,77841,100,1e-05,0.695121787845573
255,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/185351,31211,150,1e-05,0.6928139053184535
256,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/191648,60711,50,0.0001,0.6392351609742914
257,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/174058,63929,50,0.01,0.6244206773618538
258,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/112359,41775,25,0.001,0.643015873015873
259,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/103154,90048,25,1e-05,0.6062841825968175
260,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/114209,95151,100,0.001,0.6356386015271325
261,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/203654,71966,150,0.01,0.5558874458874459
262,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/194716,34101,50,0.001,0.6361038961038961
263,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220430/235528,44614,100,0.0001,0.6372350230414746
264,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/131724,20144,100,0.01,0.5674242424242425
265,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/151012,74217,150,0.001,0.6510378791277971
266,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/201119,74665,25,0.01,0.5410127139272741
267,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,0.0001,clinicalslidingwindow,5,80,../results,mean/max,../results/20220430/104035,62541,150,1e-05,0.6206380638063806
268,4,2.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,1e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220430/124153,44284,100,0.001,0.6626739195658695
269,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220501/010458,92265,100,0.01,0.579666129018917
270,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220501/002114,681,50,0.001,0.6409797774909336
271,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220501/013109,23624,50,1e-05,0.7264677651575748
272,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220501/004743,95948,25,0.01,0.5888247422680413
273,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220501/020048,20413,25,0.0001,0.6130364201016374
274,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220501/032248,82078,100,0.01,0.6710299003322261
275,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220501/021635,69941,100,0.0001,0.5969232922732363
276,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220501/030718,53634,25,0.01,0.5879012431231689
277,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220501/003143,66631,100,0.001,0.6805403935838719
278,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220501/023115,22853,25,0.001,0.6503659026414873
279,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220501/033300,96539,150,0.01,0.6930426744859736
280,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220501/011337,65742,150,0.01,0.5872179184035575
281,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220501/010854,68845,100,0.01,0.599638030957933
282,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220501/004320,91685,150,0.001,0.7031498192482614
283,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220501/000700,88401,150,0.0001,0.6854485448544854
284,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220501/003307,97017,100,0.001,0.6470557514035774
285,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220501/021221,6693,50,0.0001,0.7151652386780907
286,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220501/020124,5231,25,0.0001,0.6556751957572751
287,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220501/023042,25109,25,0.001,0.6644614951923923
288,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220501/015120,948,150,1e-05,0.6282049126882246
289,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220501/020523,65376,50,0.0001,0.6758556206180069
290,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220501/024131,95886,50,0.001,0.6819970758675133
291,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220501/025640,47920,150,0.001,0.6527320279918005
292,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220501/004245,6264,150,0.001,0.6935353342309865
293,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220501/005604,61507,50,0.01,0.6111092019854907
294,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220501/003002,23928,100,0.001,0.7048840048840049
295,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220501/013456,28819,50,1e-05,0.662039752362333
296,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220501/013539,89261,50,1e-05,0.5619345630215195
297,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,60,../results,mean/max,../results/20220501/015645,47824,25,0.0001,0.5749543718898977
298,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220501/031810,1588,50,0.01,0.6049701654207287
299,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220501/014955,9148,150,1e-05,0.5855390985825769
300,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,80,../results,mean/max,../results/20220501/025226,1013,100,0.001,0.6782311408398365
301,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,2e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220501/002825,26503,50,0.001,0.665826071902591
302,4,4.0,1.0,../data/dataset.pkl,cuda,unknown,4,10,5e-05,clinicalslidingwindow,5,100,../results,mean/max,../results/20220501/012524,55250,25,1e-05,0.6252953435604006
